-0.3700	-0.4800
-0.5500	-0.6500
-0.5200	-0.3000
0.0300	-0.3000
-0.3400	0.1700
0.2300	1.3200
2.6900	1.7900
3.2600	2.2000
0.5400	0.6900
-0.4200	-0.2200
-0.3800	-0.3900
-0.5700	-0.3700
-0.6200	-0.0400
-0.3000	0.5600
-0.4200	-0.1700
-0.1100	-0.1400
-0.4600	-0.2500
0.2600	-0.2100
1.5700	-0.5500
-0.1600	-0.1700
-0.5400	0.0200
-0.5400	-0.2100
-0.4900	-0.2100
-0.6000	-0.4600
-0.6100	-0.8600
-0.5900	-0.7800
0.2300	1.3200
2.6900	1.7900
3.2600	2.2000
